dataset,outlier_method,norm,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,purity_mean,purity_std,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
blood,zscore_2.5,minmax,correlation,0.1097085952547627,0.1097085952547628,0.1097085952547628,1.3877787807814457e-17,0.6782246879334256,0.6782246879334258,0.6782246879334258,2.220446049250313e-16,0.7683772538141471,1.1102230246251563e-16,0.7701514495199099,0.7701514495199098,0.7701514495199098,1.1102230246251563e-16
blood,zscore_3.5,minmax,correlation,0.0869578327360928,0.0869578327360928,0.0869578327360928,1.3877787807814457e-17,0.6534788540245566,0.6534788540245566,0.6534788540245566,0.0,0.766712141882674,1.1102230246251563e-16,0.7477548693630832,0.7477548693630834,0.7477548693630834,2.220446049250313e-16
blood,zscore_robust,none,euclidean,0.0638651193350412,0.063566987857278,0.0695296174125403,0.0012995249834578,0.6776625172890732,0.6763485477178424,0.7026279391424619,0.0057274605758832,0.7717842323651455,2.220446049250313e-16,0.6568670232298373,0.6565178155868631,0.6635019684463455,0.0015221608260362
blood,zscore_robust,none,minkowski,0.0638651193350412,0.063566987857278,0.0695296174125403,0.0012995249834578,0.6776625172890732,0.6763485477178424,0.7026279391424619,0.0057274605758832,0.7717842323651455,2.220446049250313e-16,0.6572351466358713,0.6568861955690448,0.6638652169055804,0.0015210424365386
blood,zscore_robust_2.5,minmax,correlation,0.1049604613007153,0.1049604613007153,0.1049604613007153,0.0,0.6709770114942534,0.6709770114942529,0.6709770114942529,4.440892098500626e-16,0.7729885057471263,1.1102230246251563e-16,0.7635879830860612,0.7635879830860615,0.7635879830860615,2.220446049250313e-16
blood,zscore_robust_3.5,minmax,correlation,0.0665454888609818,0.0665454888609818,0.0665454888609818,0.0,0.6313617606602476,0.6313617606602476,0.6313617606602476,0.0,0.7716643741403024,2.220446049250313e-16,0.7385342783286585,0.7385342783286586,0.7385342783286586,1.1102230246251563e-16
cancer,iqr,robust,euclidean,0.7612216399231335,0.7455913260522707,0.7653765334837428,0.0080586779593397,0.9411557788944726,0.9371859296482412,0.942211055276382,0.0020467750607453,0.9411557788944726,0.0020467750607453,0.3553274896744473,0.3546659161992446,0.3578162660811619,0.0012831634566151
cancer,iqr_1.2,none,euclidean,0.6386628408828577,0.6386628408828577,0.6386628408828577,0.0,0.9137931034482756,0.913793103448276,0.913793103448276,2.220446049250313e-16,0.9137931034482756,2.220446049250313e-16,0.6424094884530515,0.6424094884530515,0.6424094884530515,0.0
cancer,iqr_1.2,none,minkowski,0.6386628408828577,0.6386628408828577,0.6386628408828577,0.0,0.9137931034482756,0.913793103448276,0.913793103448276,2.220446049250313e-16,0.9137931034482756,2.220446049250313e-16,0.6443941585733636,0.6443941585733637,0.6443941585733637,1.1102230246251563e-16
cancer,iqr_1.8,minmax,euclidean,0.7662042361879216,0.7662042361879218,0.7662042361879218,2.220446049250313e-16,0.9406392694063926,0.9406392694063926,0.9406392694063926,0.0,0.9406392694063926,0.0,0.3496675568758437,0.3496675568758436,0.3496675568758436,5.551115123125783e-17
cancer,none,minmax,manhattan,0.75523419591838,0.7547992933947454,0.7610121865895308,0.0015852011621313,0.935096660808436,0.9349736379613356,0.936731107205624,0.0004484130341712,0.935096660808436,0.0004484130341712,0.4040391568581972,0.4032632209531389,0.4040975606359975,0.0002128792807817
cancer,zscore,minmax,manhattan,0.7604886972585752,0.7604886972585749,0.7604886972585749,2.220446049250313e-16,0.9373737373737372,0.9373737373737374,0.9373737373737374,1.1102230246251563e-16,0.9373737373737372,1.1102230246251563e-16,0.3916065129714555,0.3916065129714554,0.3916065129714554,5.551115123125783e-17
cancer,zscore_2.5,minmax,euclidean,0.7949389724970305,0.7949389724970302,0.7949389724970302,3.3306690738754696e-16,0.947483588621444,0.9474835886214442,0.9474835886214442,1.1102230246251563e-16,0.947483588621444,1.1102230246251563e-16,0.360144827049205,0.360144827049205,0.360144827049205,0.0
cancer,zscore_3.5,minmax,manhattan,0.7666241365334068,0.7666241365334066,0.7666241365334066,2.220446049250313e-16,0.938697318007663,0.9386973180076628,0.9386973180076628,1.1102230246251563e-16,0.938697318007663,1.1102230246251563e-16,0.3924605480726647,0.3924605480726648,0.3924605480726648,1.1102230246251563e-16
cancer,zscore_robust,robust,minkowski,0.7419862760058625,0.7419862760058625,0.7419862760058625,0.0,0.9339019189765456,0.9339019189765458,0.9339019189765458,1.1102230246251563e-16,0.9339019189765456,1.1102230246251563e-16,0.3267842246253067,0.3267842246253066,0.3267842246253066,5.551115123125783e-17
cancer,zscore_robust_2.5,robust,minkowski,0.7289762817229485,0.7219345673097334,0.7308634467845256,0.0031999605593276,0.9320046620046624,0.93006993006993,0.9324009324009324,0.0008756009310485,0.9320046620046624,0.0008756009310485,0.3205739421789845,0.3192892334622423,0.321242477579544,0.000841620106846
cancer,zscore_robust_3.5,robust,manhattan,0.7427373375378106,0.7427373375378109,0.7427373375378109,3.3306690738754696e-16,0.932926829268293,0.9329268292682928,0.9329268292682928,2.220446049250313e-16,0.932926829268293,2.220446049250313e-16,0.3830187114358946,0.3830187114358946,0.3830187114358946,0.0
ecoli,iqr,standard,chebyshev,0.4386454682615243,0.3492051757773335,0.6196947354999888,0.042744667305814,0.5964516129032258,0.5225806451612903,0.7387096774193549,0.0399153631109485,0.8110322580645161,0.020068457241816,0.2319853071634686,0.1993664740576416,0.2891133538008997,0.0117908682344457
ecoli,iqr_1.2,standard,minkowski,0.3960189538874968,0.3091814938686188,0.6115722349355012,0.0549759844920229,0.5595890410958904,0.4623287671232877,0.7397260273972602,0.0473569588736695,0.8070547945205481,0.0176309671867626,0.225130605276898,0.1850356705764457,0.2888195586292262,0.0155620797920483
