dataset,norm,outlier_method,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,hungarian_acc_mean,hungarian_acc_std,hungarian_acc_min,hungarian_acc_max,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
iris,minmax,zscore_robust_2.5,hamming,0.2619194277290996,0.1471920846890564,0.3386160693238286,0.041181201872778,0.6075333333333333,0.5466666666666666,0.6666666666666666,0.0249560502572912,0.5758000000000001,0.0512393511972108,0.4533333333333333,0.6666666666666666,0.0642176629058593,0.0291779080029603,0.0837650423288531,0.0112778537389873
iris,minmax,zscore_robust_3.5,hamming,0.2619194277290996,0.1471920846890564,0.3386160693238286,0.041181201872778,0.6075333333333333,0.5466666666666666,0.6666666666666666,0.0249560502572912,0.5758000000000001,0.0512393511972108,0.4533333333333333,0.6666666666666666,0.0642176629058593,0.0291779080029603,0.0837650423288531,0.0112778537389873
iris,none,none,hamming,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,none,zscore_3.5,hamming,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,none,zscore_robust,hamming,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,none,zscore_robust_2.5,hamming,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,none,zscore_robust_3.5,hamming,0.2617477097046506,0.1471920846890564,0.3386160693238286,0.0421092910008597,0.6049333333333333,0.5466666666666666,0.6666666666666666,0.0242509106358228,0.5710666666666667,0.0497837099639809,0.4533333333333333,0.6666666666666666,0.0638930541468048,0.0291779080029603,0.0843398865101505,0.0115675227702529
iris,robust,zscore_2.5,hamming,0.2625345357116773,0.1830117160578911,0.3418647250593406,0.0330326818635383,0.6140540540540541,0.5540540540540541,0.668918918918919,0.0260337758924238,0.5935810810810811,0.0485958328165007,0.4662162162162162,0.668918918918919,0.0660543509695821,0.0363974686580386,0.0826719000770742,0.0105060007377824
iris,standard,none,hamming,0.2632642862909484,0.1471920846890564,0.3386160693238286,0.0399365525586521,0.6088666666666667,0.5466666666666666,0.6666666666666666,0.0241302944679734,0.5781333333333334,0.0498270787602261,0.4533333333333333,0.6666666666666666,0.0646372233577469,0.0291779080029603,0.0837650423288531,0.0109447498372279
iris,standard,zscore_3.5,hamming,0.2632642862909484,0.1471920846890564,0.3386160693238286,0.0399365525586521,0.6088666666666667,0.5466666666666666,0.6666666666666666,0.0241302944679734,0.5781333333333334,0.0498270787602261,0.4533333333333333,0.6666666666666666,0.0646372233577469,0.0291779080029603,0.0837650423288531,0.0109447498372279
iris,standard,zscore_robust,hamming,0.2632642862909484,0.1471920846890564,0.3386160693238286,0.0399365525586521,0.6088666666666667,0.5466666666666666,0.6666666666666666,0.0241302944679734,0.5781333333333334,0.0498270787602261,0.4533333333333333,0.6666666666666666,0.0646372233577469,0.0291779080029603,0.0837650423288531,0.0109447498372279
iris,standard,zscore_robust_2.5,hamming,0.2632642862909484,0.1471920846890564,0.3386160693238286,0.0399365525586521,0.6088666666666667,0.5466666666666666,0.6666666666666666,0.0241302944679734,0.5781333333333334,0.0498270787602261,0.4533333333333333,0.6666666666666666,0.0646372233577469,0.0291779080029603,0.0837650423288531,0.0109447498372279
iris,standard,zscore_robust_3.5,hamming,0.2632642862909484,0.1471920846890564,0.3386160693238286,0.0399365525586521,0.6088666666666667,0.5466666666666666,0.6666666666666666,0.0241302944679734,0.5781333333333334,0.0498270787602261,0.4533333333333333,0.6666666666666666,0.0646372233577469,0.0291779080029603,0.0837650423288531,0.0109447498372279
seeds,minmax,iqr_1.2,hamming,-0.000357924522391,-0.0032797073261338,0.0097160557448093,0.0023148254069862,0.3788442211055275,0.3668341708542713,0.4020100502512563,0.0075173931127845,0.3699497487437185,0.0088127581061056,0.3517587939698492,0.4020100502512563,0.0037402215244758,0.0016598706043588,0.0059218286559687,0.0008596853974361
