dataset,norm,outlier_method,metric,ari_mean,ari_min,ari_max,ari_std,acc_mean,acc_min,acc_max,acc_std,purity_mean,purity_std,silhouette_mean,silhouette_min,silhouette_max,silhouette_std
balance,standard,zscore_2.5,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
balance,standard,zscore_3.5,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
balance,standard,iqr,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
balance,standard,iqr_1.2,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
balance,standard,iqr_1.8,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
balance,standard,zscore_robust,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
balance,standard,zscore_robust_2.5,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
balance,standard,zscore_robust_3.5,correlation,0.2208576978180138,0.0954656218444042,0.380333808831117,0.1122309066877459,0.558512,0.472,0.6528,0.0681942655653684,0.7019040000000001,0.0504554336419775,0.3941049642487935,0.3933103274277924,0.395061461447985,0.0004056629998109
blood,minmax,zscore_2.5,correlation,0.1097085952547627,0.1097085952547628,0.1097085952547628,1.3877787807814457e-17,0.6782246879334256,0.6782246879334258,0.6782246879334258,2.220446049250313e-16,0.7683772538141471,1.1102230246251563e-16,0.7701514495199099,0.7701514495199098,0.7701514495199098,1.1102230246251563e-16
blood,none,none,euclidean,0.079541753214236,0.079541753214236,0.079541753214236,0.0,0.7232620320855615,0.7232620320855615,0.7232620320855615,0.0,0.7620320855614974,0.0,0.7025413950356177,0.7025413950356174,0.7025413950356174,3.3306690738754696e-16
blood,none,none,minkowski,0.079541753214236,0.079541753214236,0.079541753214236,0.0,0.7232620320855615,0.7232620320855615,0.7232620320855615,0.0,0.7620320855614974,0.0,0.7027873731634483,0.7027873731634484,0.7027873731634484,1.1102230246251563e-16
blood,none,none,chebyshev,0.079541753214236,0.079541753214236,0.079541753214236,0.0,0.7232620320855615,0.7232620320855615,0.7232620320855615,0.0,0.7620320855614974,0.0,0.7028644913783153,0.7028644913783151,0.7028644913783151,2.220446049250313e-16
blood,robust,none,chebyshev,0.08243904391859,0.08243904391859,0.08243904391859,1.3877787807814457e-17,0.7205882352941175,0.7205882352941176,0.7205882352941176,1.1102230246251563e-16,0.7620320855614974,0.0,0.4927474380779352,0.4927474380779351,0.4927474380779351,5.551115123125783e-17
blood,standard,iqr_1.2,manhattan,0.06338142845171,0.06338142845171,0.06338142845171,1.3877787807814457e-17,0.6356932153392331,0.6356932153392331,0.6356932153392331,0.0,0.7728613569321535,1.1102230246251563e-16,0.4359954960540202,0.4359954960540204,0.4359954960540204,1.1102230246251563e-16
cancer,minmax,zscore_2.5,euclidean,0.7949389724970305,0.7949389724970302,0.7949389724970302,3.3306690738754696e-16,0.947483588621444,0.9474835886214442,0.9474835886214442,1.1102230246251563e-16,0.947483588621444,1.1102230246251563e-16,0.360144827049205,0.360144827049205,0.360144827049205,0.0
cancer,none,iqr,chebyshev,0.6591406403945419,0.6591406403945421,0.6591406403945421,2.220446049250313e-16,0.917085427135678,0.9170854271356784,0.9170854271356784,3.3306690738754696e-16,0.917085427135678,3.3306690738754696e-16,0.6803117440893083,0.6803117440893084,0.6803117440893084,1.1102230246251563e-16
