dataset,outlier_method,norm,metric,inertia_mean,inertia_std,inertia_min,inertia_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,ari_mean,ari_std,ari_min,ari_max,nmi_mean,nmi_std,nmi_min,nmi_max,acc_mean,acc_std,acc_min,acc_max,hungarian_acc_mean,hungarian_acc_std,hungarian_acc_min,hungarian_acc_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,removed_count_mean,removed_count_std,removed_count_min,removed_count_max,removed_pct_mean,removed_pct_std,removed_pct_min,removed_pct_max
wine,none,robust,minkowski,686.3942576656098,2.2737367544323206e-13,686.3942576656095,686.3942576656095,0.23659429268271506,0.0,0.23659429268271506,0.23659429268271506,0.7127678309871253,3.3306690738754696e-16,0.7127678309871256,0.7127678309871256,0.7346300311710597,3.3306690738754696e-16,0.7346300311710594,0.7346300311710594,0.8988764044943826,5.551115123125783e-16,0.898876404494382,0.898876404494382,0.8988764044943826,5.551115123125783e-16,0.898876404494382,0.898876404494382,0.9012358293193207,2.220446049250313e-16,0.9012358293193209,0.9012358293193209,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,robust,chebyshev,738.4703553589858,3.6876895271202055,735.9985705918994,743.9720698405667,0.19713584298559245,0.0015582950609620836,0.19481100125463321,0.19818033709660315,0.5254121633947801,0.0054151834788083155,0.5173331770412187,0.5290418529159453,0.5363557316565765,0.003663714953684284,0.5308897851692622,0.53881144674508,0.8184831460674153,0.002598276647156675,0.8146067415730337,0.8202247191011236,0.8184831460674153,0.002598276647156675,0.8146067415730337,0.8202247191011236,0.8181037155507365,0.0026304764641208456,0.8141792717086834,0.8198668714797748,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,robust,correlation,706.5541326801591,0.7308402089516042,703.5447641734053,708.3016582755508,0.421724867359693,0.00028403058820734736,0.4215463281006104,0.422786841449627,0.6603392559762912,0.007201305271474232,0.6569876343402694,0.6855061800335686,0.6513400728630482,0.009406520828751302,0.6472150434059158,0.6880192480864501,0.8777528089887645,0.0028778086460372275,0.8764044943820225,0.8876404494382022,0.8777528089887645,0.0028778086460372275,0.8764044943820225,0.8876404494382022,0.8799049855105393,0.002701990745159583,0.8786760525902003,0.8897028897028898,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,none,robust,hamming,1533.5323990601612,44.22392897229622,1410.6016722258164,1618.0684779851545,0.004676464598951589,0.0011685950442979888,0.0022532314242366108,0.0070293206240621756,0.01823092086945659,0.01885512079820391,-0.007892299348279945,0.09984510331974417,0.04344826148155156,0.022960811192321726,0.0006220532891643797,0.10747853313592765,0.43432584269662916,0.023777986188774195,0.398876404494382,0.5,0.41988764044943816,0.029723508094906904,0.3651685393258427,0.5,0.32823525504661594,0.06024726896620298,0.19009370816599733,0.4640933140933141,0.0,0.0,0,0,0.0,0.0,0.0,0.0
wine,zscore,none,euclidean,2233318.232240561,4.656612873077393e-10,2233318.2322405605,2233318.2322405605,0.5763394801499357,1.1102230246251565e-16,0.5763394801499359,0.5763394801499359,0.39480918513195085,1.1102230246251565e-16,0.39480918513195096,0.39480918513195096,0.4615882057552374,1.6653345369377348e-16,0.46158820575523757,0.46158820575523757,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.7153569700739516,3.3306690738754696e-16,0.7153569700739513,0.7153569700739513,10.0,0.0,10,10,5.617977528089889,8.881784197001252e-16,5.617977528089888,5.617977528089888
wine,zscore,none,manhattan,2339011.4367128005,4.656612873077393e-10,2339011.4367128,2339011.4367128,0.5455165062997668,1.1102230246251565e-16,0.5455165062997667,0.5455165062997667,0.39480918513195085,1.1102230246251565e-16,0.39480918513195096,0.39480918513195096,0.4615882057552374,1.6653345369377348e-16,0.46158820575523757,0.46158820575523757,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.7153569700739516,3.3306690738754696e-16,0.7153569700739513,0.7153569700739513,10.0,0.0,10,10,5.617977528089889,8.881784197001252e-16,5.617977528089888,5.617977528089888
wine,zscore,none,cosine,3415277.628632887,11641.478304220913,3410009.049012645,3441000.6938375924,0.6889861636586625,0.007911304880818593,0.6715053071913337,0.692566580043537,0.37409997722724014,0.018126176876389524,0.3340482915633713,0.38230333453188803,0.40700786805950073,0.016959259685145254,0.3695346081087979,0.41468311407350006,0.7082142857142857,0.013415457122137812,0.6785714285714286,0.7142857142857143,0.7082142857142857,0.013415457122137812,0.6785714285714286,0.7142857142857143,0.7074220437849214,0.012400273838391478,0.6800223403996988,0.7130340312252681,10.0,0.0,10,10,5.617977528089889,8.881784197001252e-16,5.617977528089888,5.617977528089888
wine,zscore,none,minkowski,2233318.232240561,4.656612873077393e-10,2233318.2322405605,2233318.2322405605,0.5798028053313811,1.1102230246251565e-16,0.579802805331381,0.579802805331381,0.39480918513195085,1.1102230246251565e-16,0.39480918513195096,0.39480918513195096,0.4615882057552374,1.6653345369377348e-16,0.46158820575523757,0.46158820575523757,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.7153569700739516,3.3306690738754696e-16,0.7153569700739513,0.7153569700739513,10.0,0.0,10,10,5.617977528089889,8.881784197001252e-16,5.617977528089888,5.617977528089888
wine,zscore,none,chebyshev,2233318.232240561,4.656612873077393e-10,2233318.2322405605,2233318.2322405605,0.5814975053412043,1.1102230246251565e-16,0.5814975053412044,0.5814975053412044,0.39480918513195085,1.1102230246251565e-16,0.39480918513195096,0.39480918513195096,0.4615882057552374,1.6653345369377348e-16,0.46158820575523757,0.46158820575523757,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.714285714285714,3.3306690738754696e-16,0.7142857142857143,0.7142857142857143,0.7153569700739516,3.3306690738754696e-16,0.7153569700739513,0.7153569700739513,10.0,0.0,10,10,5.617977528089889,8.881784197001252e-16,5.617977528089888,5.617977528089888
wine,zscore,none,correlation,3532292.1581272157,22591.853366932206,3525078.829508863,3604051.775426117,0.6786358928629729,0.004709945035896877,0.6636654056774096,0.6814623389974512,0.3445367995441809,0.006212848721986091,0.3253703175841956,0.3614085378733671,0.3849011993418931,0.004310698592745649,0.3716119345974867,0.3967201721648167,0.694345238095238,0.006858165846311234,0.6726190476190477,0.7023809523809523,0.694345238095238,0.006858165846311234,0.6726190476190477,0.7023809523809523,0.6953556062387425,0.006092777743795404,0.6760474590269859,0.7022491883334675,10.0,0.0,10,10,5.617977528089889,8.881784197001252e-16,5.617977528089888,5.617977528089888
