dataset,outlier_method,norm,metric,inertia_mean,inertia_std,inertia_min,inertia_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,ari_mean,ari_std,ari_min,ari_max,nmi_mean,nmi_std,nmi_min,nmi_max,acc_mean,acc_std,acc_min,acc_max,purity_mean,purity_std,purity_min,purity_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,removed_count_mean,removed_count_std,removed_count_min,removed_count_max,removed_pct_mean,removed_pct_std,removed_pct_min,removed_pct_max
iris,zscore,none,cosine,90.50810509711131,0.0,90.50810509711131,90.50810509711131,0.7472169842574253,2.220446049250313e-16,0.7472169842574256,0.7472169842574256,0.9211918194640338,0.0,0.9211918194640338,0.9211918194640338,0.9137836738196354,1.1102230246251565e-16,0.9137836738196353,0.9137836738196355,0.9731543624161073,1.1102230246251565e-16,0.9731543624161074,0.9731543624161074,0.9731543624161073,1.1102230246251565e-16,0.9731543624161074,0.9731543624161074,0.9732905982905983,1.1102230246251565e-16,0.9732905982905984,0.9732905982905984,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,none,minkowski,77.37446174434466,1.4210854715202004e-14,77.37446174434464,77.37446174434464,0.5498348384901599,0.0,0.5498348384901599,0.5498348384901599,0.7125412410390898,2.220446049250313e-16,0.7125412410390896,0.7125412410390896,0.7401557628464959,1.7970529571352417e-16,0.7401557628464956,0.7401557628464958,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8852785369639302,0.0,0.8852785369639302,0.8852785369639302,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,none,chebyshev,77.9262986054281,1.4210854715202004e-14,77.92629860542812,77.92629860542812,0.545028312392092,1.1102230246251565e-16,0.5450283123920922,0.5450283123920922,0.7117371947716468,1.1102230246251565e-16,0.7117371947716469,0.7117371947716469,0.7334979201476046,2.819616784322031e-16,0.7334979201476048,0.733497920147605,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8857411701448399,0.0,0.8857411701448399,0.8857411701448399,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,none,correlation,92.88019591836735,0.0,92.88019591836735,92.88019591836735,0.8046250655299361,0.0,0.8046250655299361,0.8046250655299361,0.8841202426916709,3.3306690738754696e-16,0.8841202426916712,0.8841202426916712,0.861340112745918,2.220446049250313e-16,0.8613401127459178,0.8613401127459178,0.9597315436241608,2.220446049250313e-16,0.959731543624161,0.959731543624161,0.9597315436241608,2.220446049250313e-16,0.959731543624161,0.959731543624161,0.96,0.0,0.96,0.96,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,none,hamming,359.95849999999996,38.131359072946765,279.65999999999997,476.62,0.06645631809281634,0.010944390213127552,0.03786580703274128,0.09149544857698405,0.2704420210917205,0.030632182929348394,0.20844965200257767,0.3459020339959122,0.3532436074052444,0.04054534885448032,0.26144279036563106,0.45919891547220865,0.5866442953020135,0.0461781546077216,0.48322147651006714,0.6845637583892618,0.6118120805369128,0.020679855218867914,0.5637583892617449,0.6845637583892618,0.5564089420047121,0.052807943435838646,0.47092078298353474,0.683263390153154,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,minmax,euclidean,7.241860955275696,1.7763568394002505e-15,7.241860955275694,7.241860955275694,0.49968805105474323,1.6653345369377348e-16,0.4996880510547434,0.4996880510547434,0.7125412410390898,2.220446049250313e-16,0.7125412410390896,0.7125412410390896,0.7401557628464959,1.807312143953211e-16,0.7401557628464956,0.7401557628464958,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8859060402684562,2.220446049250313e-16,0.8859060402684564,0.8859060402684564,0.8852785369639302,0.0,0.8852785369639302,0.8852785369639302,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,minmax,manhattan,7.5309464860161315,0.01493164828633114,7.518754846242727,7.549233945676239,0.5283726858337272,0.00024177249143986123,0.5280765762147926,0.5285700922463502,0.7105200506727241,0.013153220628674758,0.6997804910012231,0.7266293901799755,0.7423013579427004,0.011616050814617062,0.732816892168683,0.7565280566037269,0.8845637583892616,0.006575811390022,0.8791946308724832,0.8926174496644296,0.8845637583892616,0.006575811390022,0.8791946308724832,0.8926174496644296,0.8836580086580088,0.006627407312725089,0.8782467532467533,0.8917748917748919,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,minmax,cosine,11.085214330113443,0.08714746268769034,11.02941170958506,11.45503536214451,0.6227057536013562,0.016007523610247345,0.5678903298863133,0.6373127694825347,0.5002606355922603,0.002712474954321182,0.49745781998013133,0.5115184956019287,0.5892707166321484,0.0023519909960211275,0.5858021495799409,0.5930202840040185,0.6940268456375839,0.011550450611487356,0.6845637583892618,0.738255033557047,0.6940268456375839,0.011550450611487356,0.6845637583892618,0.738255033557047,0.6876631858259628,0.014491901383443799,0.6749317010754919,0.7397657892102892,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,minmax,minkowski,7.252713037171666,0.0,7.252713037171666,7.252713037171666,0.4800058739745821,0.0,0.4800058739745821,0.4800058739745821,0.6988580035601807,1.1102230246251565e-16,0.6988580035601808,0.6988580035601808,0.7258852686886095,6.080941944488117e-17,0.7258852686886094,0.7258852686886095,0.8791946308724835,3.3306690738754696e-16,0.8791946308724832,0.8791946308724832,0.8791946308724835,3.3306690738754696e-16,0.8791946308724832,0.8791946308724832,0.8787878787878788,1.1102230246251565e-16,0.8787878787878789,0.8787878787878789,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
iris,zscore,minmax,chebyshev,7.352344305642691,2.6645352591003757e-15,7.352344305642694,7.352344305642694,0.4502051831538796,0.0,0.4502051831538796,0.4502051831538796,0.6735588114473502,2.220446049250313e-16,0.6735588114473504,0.6735588114473504,0.7061456899714055,1.25607396694702e-16,0.7061456899714053,0.7061456899714055,0.8657718120805369,0.0,0.8657718120805369,0.8657718120805369,0.8657718120805369,0.0,0.8657718120805369,0.8657718120805369,0.865319865319865,3.3306690738754696e-16,0.8653198653198654,0.8653198653198654,1.0,0.0,1,1,0.6666666666666669,2.220446049250313e-16,0.6666666666666666,0.6666666666666666
